ID,int_rc,NoPaiFull,NoPaidLoan,NewLoanApplication,monto_cobrar,acepta,pagado
10001,0.1525036843464092,0.15640634,0.2132155556977513,37752.0,49172.1,1,41481.271808886
10002,0.1522637767702157,0.15996672,0.2189933808336736,52917.0,68911.9,1,57888.289388032
10003,0.1523526925388231,0.0,0.0,106380.0,138544.3,0,138544.3
10004,0.1522896320851292,0.1505349,0.2037931105115443,35830.0,46661.0,1,39636.8910311
10005,0.1522831165984405,0.0,0.0,32816.0,42735.7,0,42735.7
10006,0.1520551979300007,0.16704217,0.2306221138469878,57708.0,75139.0,1,62587.61838837
10007,0.1520180119217966,0.15873079,0.2169821578279322,103440.0,134680.7,1,113302.72609124701
10008,0.1517167022637068,0.0,0.0,139810.0,181993.0,0,181993.0
10009,0.152083258547113,0.15073611,0.2041138549997691,229950.0,299414.0,1,254281.49836046
10010,0.1520340812468311,0.16858912,0.2331909440492286,248843.0,324002.1,1,269378.871082848
10011,0.1519283581759106,0.0,0.0,73997.0,96338.8,0,96338.8
10012,0.1524839982173459,0.16753012,0.2314313618169584,94941.0,123659.1,1,102942.476137908
10013,0.1519517815868106,0.0,0.0,138348.0,180122.4,0,180122.4
10014,0.1519868182505712,0.0,0.0,149382.0,194493.4,0,194493.4
10015,0.1520322662486817,0.1641382,0.2258255252243852,174402.0,227077.0,1,189804.9899586
10016,0.1525372145941521,0.15841617,0.2164711214805541,40590.0,52870.0,1,44494.5370921
10017,0.152519012381681,0.16684337,0.2302926827816277,27272.0,35522.3,1,29595.639757849
10018,0.1515179205207333,0.0,0.0,63238.0,82305.4,0,82305.4
10019,0.1525116557969874,0.16969493,0.2350330939205273,215662.0,280902.3,1,233234.60386466098
10020,0.1518865801476369,0.0,0.0,101528.0,132177.9,0,132177.9
10021,0.1523355392115541,0.16069987,0.2201892313539852,120790.0,157309.1,1,132029.548080183
10022,0.1518305467826626,0.0,0.0,202147.0,263161.1,0,263161.1
10023,0.1521774083405459,0.15052204,0.2037726158310216,267212.0,347957.4,1,295582.142318904
10024,0.1514853294624542,0.0,0.0,306755.0,399237.1,0,399237.1
10025,0.1520630057770584,0.0,0.0,101448.0,132091.7,0,132091.7
10026,0.1519524945958052,0.16030647,0.2195472918553987,89369.0,116354.2,1,97701.868928326
10027,0.1527111366503345,0.1545075,0.2101539930868694,137224.0,178763.2,1,151142.944876
10028,0.152208485506475,0.16636494,0.2295005214871842,53210.0,69290.5,1,57762.99012493
10029,0.1519654713045659,0.1605433,0.2199336725765606,87180.0,113505.3,1,95282.78457050999
10030,0.1518227095877302,0.0,0.0,241757.0,314724.8,0,314724.8
10031,0.1523753990048897,0.15500307,0.2109516900848385,111198.0,144821.5,1,122373.722897995
10032,0.15185457540253,0.1618892,0.2221336128826881,72308.0,94134.5,1,78895.1411026
10033,0.1523506566209148,0.16898656,0.2338524681381807,173040.0,225358.8,1,187276.191622272
10034,0.1520407623796311,0.16410574,0.2257720982555855,12570.0,16366.7,1,13680.830585142001
10035,0.1518383210677273,0.16699931,0.2305510773346417,133980.0,174420.3,1,145292.23025000698
10036,0.1524914680795354,0.16731185,0.2310692514358466,54560.0,71063.9,1,59174.067422784996
10037,0.1517954622782811,0.0,0.0,136788.0,178070.0,0,178070.0
10038,0.1522321659463447,0.15016669,0.2032065482347356,129150.0,168183.3,1,142927.77052572297
10039,0.1520561362521854,0.16537605,0.2278660437434127,133654.0,174025.0,1,145245.43289875
10040,0.1521577604575755,0.0,0.0,50104.0,65243.3,0,65243.3
