ID,int_rc,NoPaiFull,NoPaidLoan,NewLoanApplication,monto_cobrar,acepta,pagado
10001.0,0.196808785200119,0.15640634,0.2132155556977513,37752.0,50844.7,1,42892.266564601996
10002.0,0.1666529400103078,0.15996672,0.2189933808336736,52917.0,69673.3,1,58527.890727424005
10003.0,0.1663864859337274,0.0,0.0,106380.0,140037.2,0,140037.2
10004.0,0.15375804804883,0.1505349,0.2037931105115443,35830.0,46713.7,1,39681.657841869994
10005.0,0.1312611725006067,0.0,0.0,32816.0,42045.9,0,42045.9
10006.0,0.2388761267066002,0.16704217,0.2306221138469878,57708.0,80149.3,1,66760.987004019
10007.0,0.2106159031391143,0.15873079,0.2169821578279322,103440.0,140742.1,1,118401.995280741
10008.0,0.157383783798599,0.0,0.0,139810.0,182785.3,0,182785.3
10009.0,0.2373957484960556,0.15073611,0.2041138549997691,229950.0,319031.7,1,270942.102575313
10010.0,0.2591582760214805,0.16858912,0.2331909440492286,248843.0,350659.2,1,291541.874052096
10011.0,0.1573424844019509,0.0,0.0,73997.0,96739.4,0,96739.4
10012.0,0.1587155275046825,0.16753012,0.2314313618169584,94941.0,124250.8,1,103435.048565904
10013.0,0.156568728570351,0.0,0.0,138348.0,180761.2,0,180761.2
10014.0,0.0349466800689697,0.0,0.0,149382.0,177009.7,1,177009.7
10015.0,0.1922998800873756,0.1641382,0.2258255252243852,174402.0,234099.8,1,195675.08020763999
10016.0,0.1110902242362499,0.15841617,0.2164711214805541,40590.0,51187.7,1,43078.740614891
10017.0,0.2262377142906189,0.16684337,0.2302926827816277,27272.0,37532.8,1,31270.701162464
10018.0,0.1385901403825515,0.0,0.0,63238.0,81487.9,0,81487.9
10019.0,0.2015071213245391,0.16969493,0.2350330939205273,215662.0,291468.7,1,242007.939356309
10020.0,0.1983158513903617,0.0,0.0,101528.0,136891.8,0,136891.8
10021.0,0.1879744604229927,0.16069987,0.2201892313539852,120790.0,161613.9,1,135642.567279807
10022.0,0.1767851114273071,0.0,0.0,202147.0,268205.6,0,268205.6
10023.0,0.2051920518279075,0.15052204,0.2037726158310216,267212.0,362123.6,1,307616.01699585596
10024.0,0.1594168780611974,0.0,0.0,306755.0,401670.2,0,401670.2
10025.0,0.1517534790864121,0.0,0.0,101448.0,132060.3,0,132060.3
10026.0,0.2398450300097465,0.16030647,0.2195472918553987,89369.0,124209.1,1,104297.577637123
10027.0,0.1619485393166542,0.1545075,0.2101539930868694,137224.0,180030.8,1,152214.691169
10028.0,0.2647299617528915,0.16636494,0.2295005214871842,53210.0,75277.8,1,62754.213319668
10029.0,0.2482379749417305,0.1605433,0.2199336725765606,87180.0,121898.4,1,102328.42859927999
10030.0,0.1567393423338622,0.0,0.0,241757.0,315913.4,0,315913.4
10031.0,0.1847647726535797,0.15500307,0.2109516900848385,111198.0,148423.2,1,125417.14834077601
10032.0,0.2215130031108856,0.1618892,0.2221336128826881,72308.0,99171.4,1,83116.62139111999
10033.0,0.2664017379283905,0.16898656,0.2338524681381807,173040.0,245094.2,1,203676.574266048
10034.0,0.2633873149752617,0.16410574,0.2257720982555855,12570.0,17766.3,1,14850.748191437999
10035.0,0.2122386619448661,0.16699931,0.2305510773346417,133980.0,182512.7,1,152033.20503376302
10036.0,0.1649924218654632,0.16731185,0.2310692514358466,54560.0,71746.0,1,59742.0440099
