ID,int_rc
10001,0.2164032749512103
10002,0.17979531178899733
10003,0.14687588108262933
10004,0.19887851753111313
10005,0.07319258715711194
10006,0.20561686565574622
10007,0.18234258245495957
10008,0.09082260030839573
10009,0.17235936216161826
10010,0.15580566158302148
10011,0.14667273014235493
10012,0.20891226928436007
10013,0.11007114787281252
10014,0.11313126475614955
10015,0.2041074037214905
10016,0.19337254239715754
10017,0.18222372146114918
10018,0.1043415077972953
10019,0.1956517309911291
10020,0.08310625824740253
10021,0.20196839014006657
10022,0.11847179294555808
10023,0.19662884369539488
10024,0.12751049550822777
10025,0.15381116036374723
10026,0.17081046436950167
10027,0.16585765916689024
10028,0.1986973273334013
10029,0.17975751225998732
10030,0.13137219755706864
10031,0.19441190305007283
10032,0.18023910087393713
10033,0.18802090385535325
10034,0.1987241793857918
10035,0.196513444550332
10036,0.1741172008223495
10037,0.1679604659344466
10038,0.1967678602445722
10039,0.16303457543594682
10040,0.1488289397393726
10041,0.11420195467702285
10042,0.16101517796394013
10043,0.1259712336805391
10044,0.1034519135473821
10045,0.22004206714111998
10046,0.14148615536422215
10047,0.18220950662457924
10048,0.15898676526326844
10049,0.2111303961124122
10050,0.11529994116860584
10051,0.14445793958888759
10052,0.1599159971450989
10053,0.19098767012738488
10054,0.1779888970945735
10055,0.1520276464553741
10056,0.18276783546848363
10057,0.11048681167691742
10058,0.20043356198125228
10059,0.14005155390417381
10060,0.1621256471747758
10061,0.17144591228894981
10062,0.1821419718217146
10063,0.13062331263385402
10064,0.13450823583298205
10065,0.18296877706052103
10066,0.22999755883054426
10067,0.16717735203313588
10068,0.18620273915242833
10069,0.18123693769668023
10070,0.12788322858769974
10071,0.18509633017968588
10072,0.1428849162211054
10073,0.19508840274033346
10074,0.1574537809390818
10075,0.15751106752876295
10076,0.20347121497029635
10077,0.17822821115294502
10078,0.15415296140095075
10079,0.19125038750619905
10080,0.14962072131116
10081,0.19103536619935593
10082,0.17848842440420334
10083,0.17343565189892474
10084,0.20363348191451558
10085,0.1264723997946146
10086,0.21871782276528684
10087,0.22474167484900004
10088,0.1358381125350566
10089,0.12347055805294453
10090,0.1821199087768864
10091,0.1399652186743008
10092,0.0845483297069098
10093,0.1943508887896102
10094,0.12229978916505932
10095,0.07218638961387165
10096,0.21425766016405856
10097,0.14056746456313
10098,0.1082017019077749
10099,0.1454835943773424
10100,0.21363660583580746
10101,0.13862750882522154
10102,0.18881452575488875
10103,0.09913798423959432
10104,0.09146245307807412
10105,0.10916502688737159
10106,0.12333613607885072
10107,0.15817935494811863
10108,0.09486635784379095
10109,0.09935860180293841
10110,0.19588751827158213
10111,0.1867454753802283
10112,0.19128893391941584
10113,0.22086013941865068
10114,0.15701444105271872
10115,0.17498506679139147
10116,0.11783082034637607
10117,0.0873264645966601
10118,0.19925157243262684
10119,0.15221696392839845
10120,0.1995749736311744
10121,0.17300115314263054
10122,0.18206729375598446
10123,0.1988366006943173
10124,0.12919273726351535
10125,0.11430984942210558
10126,0.1850827454300379
10127,0.1493745475985539
10128,0.19426562734739491
10129,0.19477405974661935
10130,0.14701995294104642
10131,0.19747583318167045
10132,0.13797711937168797
10133,0.12118346201841373
10134,0.14628622096020885
10135,0.13148120168944594
10136,0.11457101114998437
10137,0.10638779884740883
10138,0.18037559311306062
10139,0.10613734239860859
10140,0.12014185690067418
10141,0.20218403250572828
10142,0.1740499365806274
10143,0.10990706187039219
10144,0.20253641290861613
10145,0.17296008927090387
10146,0.1712442876366403
10147,0.2153733144959631
10148,0.19018930581996496
10149,0.13548574546738182
10150,0.20261526574879912
10151,0.20482433998421365
10152,0.1276329141329361
10153,0.19068767273090664
10154,0.21770021431786218
10155,0.19899548456677707
10156,0.09814106770341352
10157,0.19731162274320382
10158,0.14560955690883312
10159,0.22025085497566932
10160,0.22094476119341802
10161,0.16840727502500155
10162,0.15833902062342825
10163,0.14853621573504858
10164,0.09943479930812212
10165,0.16010968694891786
10166,0.14932407445540222
10167,0.19143970606388364
10168,0.1784787261252538
10169,0.1568643746330357
10170,0.13737402237150192
10171,0.22094301814460557
10172,0.15319471372629487
10173,0.1982333556094334
10174,0.1935827151146957
10175,0.22005792258403
10176,0.1997131473747537
10177,0.1630067687543902
10178,0.15227869622139
10179,0.13662308179668708
10180,0.15480187122543168
10181,0.18701975662040515
10182,0.19971033004982533
10183,0.17945942047892502
10184,0.15301216138113757
10185,0.15974857814896956
10186,0.21532080942691487
10187,0.1767863419995372
10188,0.10861641761255443
10189,0.1863725145674343
10190,0.2278918364428543
10191,0.22465698520944744
10192,0.16427478240413784
10193,0.20185547877505605
10194,0.18723848385074487
10195,0.16643893451144037
10196,0.1675244922803061
10197,0.18451419761183033
10198,0.15839024330516532
10199,0.20173099654496077
10200,0.11967023364029325
10201,0.15435163703026616
10202,0.12404250413135359
10203,0.09886291630003444
10204,0.1542731513232692
10205,0.14479140672614377
10206,0.13233085099446623
10207,0.09239804019067138
10208,0.1307452742881569
10209,0.14090996851526813
10210,0.13476495764045038
10211,0.18019543774349814
10212,0.1595485768470455
10213,0.12749057335313488
10214,0.1523379562346906
10215,0.18833773488868066
10216,0.18125426994910682
10217,0.1678007194818201
10218,0.14993245505226233
10219,0.21792584105425467
10220,0.21474008477550396
10221,0.14434346064986017
10222,0.18700147390474126
10223,0.22235553721216333
10224,0.21954950437750775
10225,0.07487573121043181
10226,0.1698931072779017
10227,0.1907058964111078
10228,0.14998592219042692
10229,0.13834176578522792
10230,0.1274359452094935
10231,0.14119015132125332
10232,0.18032947943476646
10233,0.08721134504335977
10234,0.2112317166653213
10235,0.17665211657235944
10236,0.11558522499239185
10237,0.08698371744626615
10238,0.1164287622079068
10239,0.19686073179787042
10240,0.16623016337102237
10241,0.17634308369533372
10242,0.2020398139749581
10243,0.2314603590784944
10244,0.10486520189792006
10245,0.09282775352279873
10246,0.18799319700496903
10247,0.13086879193215553
10248,0.1633616022317642
10249,0.17509903001685515
10250,0.09417014321722539
10251,0.10411099882895428
10252,0.08128840527387798
10253,0.19883079427229508
10254,0.1862514732459216
10255,0.11879755731081472
10256,0.09757603599674688
10257,0.14544805924599882
10258,0.1888875758965015
10259,0.21378457731602882
10260,0.15926038915514862
10261,0.17879552206774044
10262,0.2011776139466024
10263,0.22519867542951177
10264,0.185149779325704
10265,0.16443422568535418
10266,0.14329881974846503
10267,0.18673479276735067
10268,0.1379814960138422
10269,0.18390441811036587
10270,0.21259992342756934
10271,0.15106229889136003
10272,0.14467835603986556
10273,0.17247189369746485
10274,0.18796397257512165
10275,0.19167090903128417
10276,0.1460622362555919
10277,0.19143893866600614
10278,0.15125847481610388
10279,0.23253249183077251
10280,0.21708058252410406
10281,0.2200281101136519
10282,0.1256239382803136
10283,0.1761476098480318
10284,0.230409187098537
10285,0.12595192647180234
10286,0.12160374970092491
10287,0.21038900253646908
10288,0.12307182304373274
10289,0.2374893022588746
10290,0.2037424368057145
10291,0.2163158703557848
10292,0.1305346804448209
10293,0.11652474259662539
10294,0.19635958700049727
10295,0.1871940130615849
10296,0.15919929059502658
10297,0.19396378566451966
10298,0.21025202334866194
10299,0.19792584726526719
10300,0.1798691103951717
10301,0.07860974803328308
10302,0.12594920436810159
10303,0.11291883151791976
10304,0.19692434935342104
10305,0.12140306650087183
10306,0.18349215385659856
10307,0.11833194828002012
10308,0.19166067535459314
10309,0.2169283888017992
10310,0.12409187563886523
10311,0.22274312905858662
10312,0.22220388111924266
10313,0.22880996672025655
10314,0.19001855952484611
10315,0.16848423880412253
10316,0.060943056791214305
10317,0.12528724301642333
10318,0.1423670797028291
10319,0.15067458990153373
10320,0.22077655639821148
10321,0.13339176840108713
10322,0.13169086830697999
10323,0.1898118377127384
10324,0.1472921806900348
10325,0.10657516920644415
10326,0.12935138236790894
10327,0.1895690770481621
10328,0.15438163591182844
10329,0.17929321587489927
10330,0.20822061962288538
10331,0.2196301250795215
10332,0.10525828104756003
10333,0.09335296329898686
10334,0.18996326895468843
10335,0.1155775383470503
10336,0.19959394490232943
10337,0.22806997445425625
10338,0.15105710783990978
10339,0.2266920822909383
10340,0.140685898296679
10341,0.17019228146228602
10342,0.15053258257428384
10343,0.21226716591196035
10344,0.21991141397152927
10345,0.1781069644923655
10346,0.18447807280726267
10347,0.15685027001418628
10348,0.1299734613295902
10349,0.1855553509373571
10350,0.13067836716077963
10351,0.15298006980113724
10352,0.19120672590057494
10353,0.17803478905978778
10354,0.117879557803703
10355,0.16290490109460395
10356,0.12511912888166601
10357,0.20555929692729882
10358,0.21973502120472685
10359,0.1632721985032526
10360,0.211999038479366
10361,0.17931151259198205
10362,0.1973679504897618
10363,0.1845645849448341
10364,0.20540975621014432
10365,0.15661480995651322
10366,0.1480746628815801
10367,0.2169914065116125
10368,0.20094714298214697
10369,0.10456403593697144
10370,0.10163842593581945
